"serial_no","climatic_z","agro_eco_z","terrain","anual_r_fmm","rice_variety","stage_of_maturity","soil_type","rice_ecosystem","topography","flooded_y_n","method_of_planting","is_the_farmer_aware_of_mg_before","rep_no","gall_count","infection_status","infection_status_bin"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",5,1,"Yes","1"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",6,14,"Yes","1"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",7,11,"Yes","1"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",8,4,"Yes","1"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",9,3,"Yes","1"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",10,1,"Yes","1"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",11,0,"No","0"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",12,0,"No","0"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",13,0,"No","0"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",14,4,"Yes","1"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",15,0,"No","0"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",16,1,"Yes","1"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",17,0,"No","0"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",18,0,"No","0"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",19,1,"Yes","1"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",20,0,"No","0"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",21,0,"No","0"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",22,1,"Yes","1"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",23,0,"No","0"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",24,1,"Yes","1"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",25,0,"No","0"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",26,0,"No","0"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",27,0,"No","0"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",28,0,"No","0"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",29,3,"Yes","1"
"31","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 366","Reproductive","Clay","Rainfed lowland","Flat land","Yes","Direct seeded","Yes",30,1,"Yes","1"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",1,4,"Yes","1"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",2,1,"Yes","1"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",3,0,"No","0"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",4,0,"No","0"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",5,0,"No","0"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",6,0,"No","0"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",7,2,"Yes","1"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",8,1,"Yes","1"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",9,0,"No","0"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",10,0,"No","0"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",11,3,"Yes","1"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",12,0,"No","0"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",13,0,"No","0"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",14,0,"No","0"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",15,0,"No","0"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",16,0,"No","0"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",17,0,"No","0"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",18,0,"No","0"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",19,1,"Yes","1"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",20,0,"No","0"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",21,0,"No","0"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",22,1,"Yes","1"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",23,0,"No","0"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",24,3,"Yes","1"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",25,1,"Yes","1"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",26,0,"No","0"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",27,6,"Yes","1"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",28,0,"No","0"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",29,1,"Yes","1"
"32","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 358","Reproductive","Sand mixed clay","Rainfed lowland","Flat land","Yes","Direct seeded","No",30,0,"No","0"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",1,4,"Yes","1"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",2,4,"Yes","1"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",3,4,"Yes","1"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",4,1,"Yes","1"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",5,5,"Yes","1"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",6,1,"Yes","1"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",7,4,"Yes","1"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",8,0,"No","0"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",9,2,"Yes","1"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",10,6,"Yes","1"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",11,0,"No","0"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",12,1,"Yes","1"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",13,1,"Yes","1"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",14,4,"Yes","1"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",15,4,"Yes","1"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",16,4,"Yes","1"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",17,2,"Yes","1"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",18,0,"No","0"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",19,0,"No","0"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",20,0,"No","0"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",21,3,"Yes","1"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",22,1,"Yes","1"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",23,0,"No","0"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",24,0,"No","0"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",25,0,"No","0"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",26,2,"Yes","1"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",27,0,"No","0"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",28,0,"No","0"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",29,1,"Yes","1"
"33","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bw 367","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",30,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,1,1,"Yes","1"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,2,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,3,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,4,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,5,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,6,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,7,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,8,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,9,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,10,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,11,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,12,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,13,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,14,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,15,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,16,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,17,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,18,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,19,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,20,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,21,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,22,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,23,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,24,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,25,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,26,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,27,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,28,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,29,0,"No","0"
"34","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Ld 368","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded",NA,30,0,"No","0"
"35","WET ZONE","LOW COUNTRY","Rolling & Undulating",2800,"Bg 369","Reproductive","Clay","Rainfed lowland","Flat land","No","Direct seeded","Yes",1,4,"Yes","1"
